name,callsign,year,month,country_code
11-Nov,2ISV4,2015,7,IT
11-Nov,2ISV4,2015,8,IT
11-Nov,2ISV4,2015,8,FR
11-Nov,2ISV4,2015,8,MT
11-Nov,2ISV4,2015,9,FR
11-Nov,2ISV4,2015,9,IT
11-Nov,2ISV4,2015,9,MC
11-Nov,2ISV4,2015,10,FR
11-Nov,2ISV4,2015,10,IT
11-Nov,2ISV4,2015,11,IT
11-Nov,2ISV4,2015,12,IT
11-Nov,2ISV4,2015,12,MA
11-Nov,2ISV4,2015,12,ES
11-Nov,2ISV4,2015,12,GI
11-Nov,2ISV4,2016,1,VG
11-Nov,2ISV4,2016,1,US
11-Nov,2ISV4,2016,1,VI
11-Nov,2ISV4,2016,2,US
11-Nov,2ISV4,2016,3,US
11-Nov,2ISV4,2016,4,US
11-Nov,2ISV4,2016,4,ES
11-Nov,2ISV4,2016,5,ES
11-Nov,2ISV4,2016,6,ES
11-Nov,2ISV4,2016,6,FR
11-Nov,2ISV4,2016,7,FR
11-Nov,2ISV4,2016,7,IT
11-Nov,2ISV4,2016,7,ME
11-Nov,2ISV4,2016,7,GR
11-Nov,2ISV4,2016,8,IT
11-Nov,2ISV4,2016,8,MT
11-Nov,2ISV4,2016,9,IT
11-Nov,2ISV4,2016,9,FR
11-Nov,2ISV4,2016,9,MC
11-Nov,2ISV4,2016,10,IT
11-Nov,2ISV4,2016,11,IT
11-Nov,2ISV4,2016,11,ES
11-Nov,2ISV4,2016,12,ES
11-Nov,2ISV4,2016,12,MA
11-Nov,2ISV4,2017,1,VG
11-Nov,2ISV4,2017,1,VI
11-Nov,2ISV4,2017,2,US
11-Nov,2ISV4,2017,2,VI
11-Nov,2ISV4,2017,3,US
11-Nov,2ISV4,2017,5,PT
11-Nov,2ISV4,2017,5,ES
11-Nov,2ISV4,2017,5,FR
11-Nov,2ISV4,2017,5,VG
11-Nov,2ISV4,2017,5,GI
11-Nov,2ISV4,2017,5,VI
11-Nov,2ISV4,2017,6,ES
11-Nov,2ISV4,2017,6,IT
11-Nov,2ISV4,2017,6,FR
11-Nov,2ISV4,2017,7,IT
11-Nov,2ISV4,2017,7,FR
11-Nov,2ISV4,2017,8,IT
11-Nov,2ISV4,2017,8,GR
11-Nov,2ISV4,2017,8,ES
11-Nov,2ISV4,2017,8,FR
11-Nov,2ISV4,2017,8,MC
11-Nov,2ISV4,2017,9,FR
11-Nov,2ISV4,2017,9,IT
11-Nov,2ISV4,2017,10,IT
11-Nov,2ISV4,2017,11,IT
11-Nov,2ISV4,2017,12,IT
11-Nov,2ISV4,2017,12,AG
11-Nov,2ISV4,2017,12,MF
11-Nov,2ISV4,2017,12,SX
11-Nov,2ISV4,2017,12,ES
11-Nov,2ISV4,2018,2,US
11-Nov,2ISV4,2018,3,US
11-Nov,2ISV4,2018,4,US
11-Nov,2ISV4,2018,4,MX
11-Nov,2ISV4,2018,5,PT
11-Nov,2ISV4,2018,5,ES
11-Nov,2ISV4,2018,5,FR
11-Nov,2ISV4,2018,6,FR
11-Nov,2ISV4,2018,6,IT
11-Nov,2ISV4,2018,7,FR
11-Nov,2ISV4,2018,7,IT
11-Nov,2ISV4,2018,7,MC
11-Nov,2ISV4,2018,8,IT
11-Nov,2ISV4,2018,8,FR
11-Nov,2ISV4,2018,9,FR
11-Nov,2ISV4,2018,9,MC
11-Nov,2ISV4,2018,9,IT
11-Nov,2ISV4,2018,10,IT
11-Nov,2ISV4,2018,11,IT
11-Nov,2ISV4,2018,11,ES
11-Nov,2ISV4,2018,12,GI
11-Nov,2ISV4,2018,12,VG
11-Nov,2ISV4,2019,1,US
11-Nov,2ISV4,2019,2,US
11-Nov,2ISV4,2019,3,US
11-Nov,2ISV4,2019,4,US
11-Nov,2ISV4,2019,4,IT
11-Nov,2ISV4,2019,5,FR
11-Nov,2ISV4,2019,5,ES
11-Nov,2ISV4,2019,6,ES
11-Nov,2ISV4,2019,6,FR
11-Nov,2ISV4,2019,6,IT
11-Nov,2ISV4,2019,7,FR
11-Nov,2ISV4,2019,7,ES
41,ORQL,2012,9,FR
41,ORQL,2012,9,BE
41,ORQL,2012,9,PT
41,ORQL,2012,9,NL
41,ORQL,2012,10,BE
41,ORQL,2012,11,BE
41,ORQL,2012,12,BE
41,ORQL,2013,1,BE
41,ORQL,2013,2,BE
41,ORQL,2013,3,BE
41,ORQL,2013,3,NL
41,ORQL,2013,4,BE
41,ORQL,2013,5,BE
41,ORQL,2013,6,BE
41,ORQL,2013,6,NL
41,ORQL,2013,7,BE
41,ORQL,2013,7,NL
41,ORQL,2013,8,BE
41,ORQL,2013,8,NL
41,ORQL,2013,9,BE
41,ORQL,2013,9,NL
41,ORQL,2013,10,BE
41,ORQL,2013,11,BE
41,ORQL,2013,11,NL
41,ORQL,2013,12,BE
41,ORQL,2013,12,NL
41,ORQL,2014,1,BE
41,ORQL,2014,1,NL
41,ORQL,2014,2,BE
41,ORQL,2014,2,NL
41,ORQL,2014,5,BE
41,ORQL,2014,5,NL
41,ORQL,2014,7,BE
41,ORQL,2014,7,NL
41,ORQL,2014,8,BE
41,ORQL,2014,9,BE
41,ORQL,2014,9,NL
41,ORQL,2014,10,BE
41,ORQL,2014,10,NL
41,ORQL,2014,11,BE
41,ORQL,2014,11,NL
41,ORQL,2014,12,BE
41,ORQL,2014,12,NL
41,ORQL,2015,1,BE
41,ORQL,2015,1,NL
41,ORQL,2015,2,BE
41,ORQL,2015,2,NL
41,ORQL,2015,3,BE
41,ORQL,2015,3,NL
41,ORQL,2015,4,BE
41,ORQL,2015,4,NL
41,ORQL,2015,5,BE
41,ORQL,2015,5,NL
41,ORQL,2015,6,BE
41,ORQL,2015,6,NL
41,ORQL,2015,7,BE
41,ORQL,2015,8,BE
41,ORQL,2015,8,NL
41,ORQL,2015,9,BE
41,ORQL,2015,9,NL
41,ORQL,2015,10,BE
41,ORQL,2015,10,NL
41,ORQL,2015,11,BE
41,ORQL,2015,11,NL
41,ORQL,2015,12,BE
41,ORQL,2015,12,NL
41,ORQL,2016,1,BE
41,ORQL,2016,1,NL
41,ORQL,2016,2,BE
41,ORQL,2016,2,NL
41,ORQL,2016,3,BE
41,ORQL,2016,3,NL
41,ORQL,2016,4,BE
41,ORQL,2016,4,NL
41,ORQL,2016,5,BE
41,ORQL,2016,5,NL
41,ORQL,2016,6,BE
41,ORQL,2016,6,NL
41,ORQL,2016,7,BE
41,ORQL,2016,7,NL
41,ORQL,2016,8,BE
41,ORQL,2016,8,NL
41,ORQL,2016,9,BE
41,ORQL,2016,9,NL
41,ORQL,2016,10,BE
41,ORQL,2016,11,BE
41,ORQL,2016,11,NL
41,ORQL,2016,12,BE
41,ORQL,2016,12,NL
41,ORQL,2017,1,BE
41,ORQL,2017,1,NL
41,ORQL,2017,2,BE
41,ORQL,2017,2,NL
41,ORQL,2017,3,BE
41,ORQL,2017,3,NL
41,ORQL,2017,4,BE
41,ORQL,2017,4,NL
41,ORQL,2017,5,BE
41,ORQL,2017,5,NL
41,ORQL,2017,6,BE
41,ORQL,2017,6,NL
41,ORQL,2017,7,BE
41,ORQL,2017,7,NL
41,ORQL,2017,8,BE
41,ORQL,2017,8,NL
41,ORQL,2017,9,BE
41,ORQL,2017,9,NL
41,ORQL,2017,10,BE
41,ORQL,2017,10,NL
41,ORQL,2017,11,BE
41,ORQL,2017,11,NL
41,ORQL,2017,12,BE
41,ORQL,2017,12,NL
41,ORQL,2018,1,BE
41,ORQL,2018,1,NL
41,ORQL,2018,2,BE
41,ORQL,2018,2,NL
41,ORQL,2018,3,BE
41,ORQL,2018,3,NL
41,ORQL,2018,4,BE
41,ORQL,2018,4,NL
41,ORQL,2018,5,BE
41,ORQL,2018,5,NL
41,ORQL,2018,6,BE
41,ORQL,2018,6,NL
41,ORQL,2018,7,BE
41,ORQL,2018,7,NL
41,ORQL,2018,8,BE
41,ORQL,2018,8,NL
41,ORQL,2018,9,BE
41,ORQL,2018,9,NL
41,ORQL,2018,10,BE
41,ORQL,2018,11,BE
41,ORQL,2018,11,NL
41,ORQL,2018,12,BE
41,ORQL,2018,12,NL
41,ORQL,2019,1,BE
41,ORQL,2019,1,NL
41,ORQL,2019,2,BE
41,ORQL,2019,2,NL
41,ORQL,2019,3,BE
41,ORQL,2019,3,NL
41,ORQL,2019,4,BE
41,ORQL,2019,4,NL
41,ORQL,2019,5,BE
41,ORQL,2019,5,NL
41,ORQL,2019,6,BE
41,ORQL,2019,6,NL
41,ORQL,2019,7,BE
41,ORQL,2019,7,NL
42,ORQM,2013,1,ES
42,ORQM,2013,1,NL
42,ORQM,2013,1,BE
42,ORQM,2013,1,GG
42,ORQM,2013,1,GB
42,ORQM,2013,1,PT
42,ORQM,2013,2,BE
42,ORQM,2013,4,BE
42,ORQM,2013,5,BE
42,ORQM,2013,6,BE
42,ORQM,2013,6,NL
42,ORQM,2013,7,BE
42,ORQM,2013,7,NL
42,ORQM,2013,8,BE
42,ORQM,2013,8,NL
42,ORQM,2013,9,BE
42,ORQM,2013,9,NL
42,ORQM,2013,10,BE
42,ORQM,2013,10,NL
42,ORQM,2013,11,BE
42,ORQM,2013,11,NL
42,ORQM,2013,12,BE
42,ORQM,2013,12,NL
42,ORQM,2014,1,BE
42,ORQM,2014,1,NL
42,ORQM,2014,2,BE
42,ORQM,2014,2,NL
42,ORQM,2014,3,BE
42,ORQM,2014,3,NL
42,ORQM,2014,4,NL
42,ORQM,2014,4,BE
42,ORQM,2014,5,BE
42,ORQM,2014,5,NL
42,ORQM,2014,6,BE
42,ORQM,2014,6,NL
42,ORQM,2014,7,BE
42,ORQM,2014,7,NL
42,ORQM,2014,8,BE
42,ORQM,2014,8,NL
42,ORQM,2014,9,BE
42,ORQM,2014,9,NL
42,ORQM,2014,10,BE
42,ORQM,2014,10,NL
42,ORQM,2014,11,BE
42,ORQM,2014,11,NL
42,ORQM,2014,12,BE
42,ORQM,2014,12,NL
42,ORQM,2015,1,BE
42,ORQM,2015,1,NL
42,ORQM,2015,2,BE
42,ORQM,2015,2,NL
42,ORQM,2015,3,BE
42,ORQM,2015,3,NL
42,ORQM,2015,4,BE
42,ORQM,2015,4,NL
42,ORQM,2015,6,BE
42,ORQM,2015,6,NL
42,ORQM,2015,7,BE
42,ORQM,2015,7,NL
42,ORQM,2015,8,BE
42,ORQM,2015,8,NL
42,ORQM,2015,9,BE
42,ORQM,2015,9,NL
42,ORQM,2015,10,BE
42,ORQM,2015,10,NL
42,ORQM,2015,11,BE
42,ORQM,2015,11,NL
42,ORQM,2015,12,BE
42,ORQM,2015,12,NL
42,ORQM,2016,1,BE
42,ORQM,2016,1,NL
42,ORQM,2016,2,BE
42,ORQM,2016,2,NL
42,ORQM,2016,3,BE
42,ORQM,2016,3,NL
42,ORQM,2016,4,BE
42,ORQM,2016,4,NL
42,ORQM,2016,5,BE
42,ORQM,2016,5,NL
42,ORQM,2016,6,BE
42,ORQM,2016,6,NL
42,ORQM,2016,7,BE
42,ORQM,2016,7,NL
42,ORQM,2016,8,BE
42,ORQM,2016,8,NL
42,ORQM,2016,9,BE
42,ORQM,2016,9,NL
42,ORQM,2016,10,BE
42,ORQM,2016,10,NL
42,ORQM,2016,11,BE
42,ORQM,2016,12,BE
42,ORQM,2016,12,NL
42,ORQM,2017,1,BE
42,ORQM,2017,1,NL
42,ORQM,2017,2,BE
42,ORQM,2017,2,NL
42,ORQM,2017,3,BE
42,ORQM,2017,3,NL
42,ORQM,2017,4,BE
42,ORQM,2017,5,BE
42,ORQM,2017,5,NL
42,ORQM,2017,6,BE
42,ORQM,2017,6,NL
42,ORQM,2017,7,BE
42,ORQM,2017,7,NL
42,ORQM,2017,8,BE
42,ORQM,2017,8,NL
42,ORQM,2017,9,BE
42,ORQM,2017,9,NL
42,ORQM,2017,10,BE
42,ORQM,2017,10,NL
42,ORQM,2017,11,BE
42,ORQM,2017,11,NL
42,ORQM,2017,12,BE
42,ORQM,2017,12,NL
42,ORQM,2018,1,BE
42,ORQM,2018,1,NL
42,ORQM,2018,2,BE
42,ORQM,2018,2,NL
42,ORQM,2018,3,BE
42,ORQM,2018,3,NL
42,ORQM,2018,4,BE
42,ORQM,2018,4,NL
42,ORQM,2018,5,BE
42,ORQM,2018,5,NL
42,ORQM,2018,6,BE
42,ORQM,2018,6,NL
42,ORQM,2018,7,BE
42,ORQM,2018,7,NL
42,ORQM,2018,8,BE
42,ORQM,2018,8,NL
42,ORQM,2018,9,BE
42,ORQM,2018,9,NL
42,ORQM,2018,10,BE
42,ORQM,2018,10,NL
42,ORQM,2018,11,BE
42,ORQM,2018,11,NL
42,ORQM,2018,12,BE
42,ORQM,2018,12,NL
42,ORQM,2019,1,BE
42,ORQM,2019,1,NL
42,ORQM,2019,2,BE
42,ORQM,2019,2,NL
42,ORQM,2019,3,BE
42,ORQM,2019,3,NL
42,ORQM,2019,4,BE
42,ORQM,2019,4,NL
42,ORQM,2019,5,BE
42,ORQM,2019,5,NL
42,ORQM,2019,6,BE
42,ORQM,2019,6,NL
42,ORQM,2019,7,BE
42,ORQM,2019,7,NL
7-OCEANS,HP4534,2014,7,NL
7-OCEANS,HP4534,2014,7,NO
7-OCEANS,HP4534,2014,8,NO
7-OCEANS,HP4534,2014,9,NO
7-OCEANS,HP4534,2014,10,NO
7-OCEANS,HP4534,2014,11,NL
7-OCEANS,HP4534,2014,11,FR
7-OCEANS,HP4534,2014,11,GB
7-OCEANS,HP4534,2015,1,NL
7-OCEANS,HP4534,2015,1,FR
7-OCEANS,HP4534,2015,2,NL
7-OCEANS,HP4534,2015,2,GB
7-OCEANS,HP4534,2015,3,NL
7-OCEANS,HP4534,2015,4,GB
7-OCEANS,HP4534,2015,6,NO
7-OCEANS,HP4534,2015,9,GB
7-OCEANS,HP4534,2015,10,NL
7-OCEANS,HP4534,2015,11,NL
7-OCEANS,HP4534,2015,11,MA
7-OCEANS,HP4534,2015,11,PT
7-OCEANS,HP4534,2015,11,FR
7-OCEANS,HP4534,2015,11,ES
7-OCEANS,HP4534,2015,11,GB
7-OCEANS,HP4534,2015,12,MT
7-OCEANS,HP4534,2015,12,GR
7-OCEANS,HP4534,2016,1,GR
7-OCEANS,HP4534,2016,2,GR
7-OCEANS,HP4534,2016,2,ES
7-OCEANS,HP4534,2016,2,IT
7-OCEANS,HP4534,2016,6,TT
7-OCEANS,HP4534,2017,12,US
7-OCEANS,HP4534,2018,1,US
7-OCEANS,HP4534,2018,3,US
7-OCEANS,HP4534,2018,5,US
7-OCEANS,HP4534,2018,6,FR
7-OCEANS,HP4534,2018,6,BE
7-OCEANS,HP4534,2018,6,NL
7-OCEANS,HP4534,2018,6,NO
7-OCEANS,HP4534,2018,6,GG
7-OCEANS,HP4534,2018,7,NO
7-OCEANS,HP4534,2018,9,NO
7-OCEANS,HP4534,2018,10,NO
7-OCEANS,HP4534,2018,10,NL
7-OCEANS,HP4534,2018,11,GB
7-OCEANS,HP4534,2018,11,FR
7-OCEANS,HP4534,2018,11,PT
7-OCEANS,HP4534,2018,11,NL
7-OCEANS,HP4534,2019,1,QA
7-OCEANS,HP4534,2019,5,QA
AAL NANJING,D5OJ4,2017,10,CN
AAL NANJING,D5OJ4,2017,11,CN
AAL NANJING,D5OJ4,2017,11,SG
AAL NANJING,D5OJ4,2017,11,TW
AAL NANJING,D5OJ4,2017,11,MY
AAL NANJING,D5OJ4,2017,12,SG
AAL NANJING,D5OJ4,2017,12,HK
AAL NANJING,D5OJ4,2018,1,TW
AAL NANJING,D5OJ4,2018,1,SG
AAL NANJING,D5OJ4,2018,1,CN
AAL NANJING,D5OJ4,2018,2,AU
AAL NANJING,D5OJ4,2018,3,AU
AAL NANJING,D5OJ4,2018,4,AU
AAL NANJING,D5OJ4,2018,5,SG
AAL NANJING,D5OJ4,2018,5,ID
AAL NANJING,D5OJ4,2018,5,IN
AAL NANJING,D5OJ4,2018,5,MY
AAL NANJING,D5OJ4,2018,5,PK
AAL NANJING,D5OJ4,2018,5,VN
AAL NANJING,D5OJ4,2018,8,SG
AAL NANJING,D5OJ4,2018,8,ID
AAL NANJING,D5OJ4,2018,10,SG
AAL NANJING,D5OJ4,2018,10,TW
AAL NANJING,D5OJ4,2018,10,CN
AAL NANJING,D5OJ4,2018,11,TW
AAL NANJING,D5OJ4,2018,12,KR
AAL NANJING,D5OJ4,2019,1,CN
AAL NANJING,D5OJ4,2019,1,TW
AAL NANJING,D5OJ4,2019,1,AU
AAL NANJING,D5OJ4,2019,2,CN
AAL NANJING,D5OJ4,2019,3,KR
AAL NANJING,D5OJ4,2019,3,CN
AAL NANJING,D5OJ4,2019,3,TW
AAL NANJING,D5OJ4,2019,3,AU
AAL NANJING,D5OJ4,2019,4,AU
AAL NANJING,D5OJ4,2019,5,CN
AAL NANJING,D5OJ4,2019,6,TW
AAL NANJING,D5OJ4,2019,6,CN
AAL NANJING,D5OJ4,2019,6,SG
AAL NANJING,D5OJ4,2019,7,DZ
AAL NANJING,D5OJ4,2019,7,IT
AAL NANJING,D5OJ4,2019,7,TN
AAL NANJING,D5OJ4,2019,7,GR
AAL NEWCASTLE,D5OK2,2017,9,CN
AAL NEWCASTLE,D5OK2,2017,10,CN
AAL NEWCASTLE,D5OK2,2017,10,US
AAL NEWCASTLE,D5OK2,2017,11,PT
AAL NEWCASTLE,D5OK2,2017,11,ES
AAL NEWCASTLE,D5OK2,2017,11,BS
AAL NEWCASTLE,D5OK2,2017,11,US
AAL NEWCASTLE,D5OK2,2017,11,MA
AAL NEWCASTLE,D5OK2,2017,12,AU
AAL NEWCASTLE,D5OK2,2018,1,AU
AAL NEWCASTLE,D5OK2,2018,2,CN
AAL NEWCASTLE,D5OK2,2018,2,AU
AAL NEWCASTLE,D5OK2,2018,3,AU
AAL NEWCASTLE,D5OK2,2018,4,CN
AAL NEWCASTLE,D5OK2,2018,4,JP
AAL NEWCASTLE,D5OK2,2018,4,KR
AAL NEWCASTLE,D5OK2,2018,5,CN
AAL NEWCASTLE,D5OK2,2018,5,RO
AAL NEWCASTLE,D5OK2,2018,5,MY
AAL NEWCASTLE,D5OK2,2018,5,SG
AAL NEWCASTLE,D5OK2,2018,5,EG
AAL NEWCASTLE,D5OK2,2018,5,GR
AAL NEWCASTLE,D5OK2,2018,6,RO
AAL NEWCASTLE,D5OK2,2018,6,TR
AAL NEWCASTLE,D5OK2,2018,6,BG
AAL NEWCASTLE,D5OK2,2018,7,ID
AAL NEWCASTLE,D5OK2,2018,7,SG
AAL NEWCASTLE,D5OK2,2018,7,MY
AAL NEWCASTLE,D5OK2,2018,8,SG
AAL NEWCASTLE,D5OK2,2018,8,AU
AAL NEWCASTLE,D5OK2,2018,8,ID
AAL NEWCASTLE,D5OK2,2018,10,CN
AAL NEWCASTLE,D5OK2,2018,10,SG
AAL NEWCASTLE,D5OK2,2018,12,TW
AAL NEWCASTLE,D5OK2,2019,1,TW
AAL NEWCASTLE,D5OK2,2019,1,CN
AAL NEWCASTLE,D5OK2,2019,2,SG
AAL NEWCASTLE,D5OK2,2019,2,CN
AAL NEWCASTLE,D5OK2,2019,3,ID
AAL NEWCASTLE,D5OK2,2019,3,AU
AAL NEWCASTLE,D5OK2,2019,3,SG
AAL NEWCASTLE,D5OK2,2019,4,AU
AAL NEWCASTLE,D5OK2,2019,5,SG
AAL NEWCASTLE,D5OK2,2019,5,MY
AAL NEWCASTLE,D5OK2,2019,5,ID
AAL NEWCASTLE,D5OK2,2019,6,AU
AAL NEWCASTLE,D5OK2,2019,7,CN
AARON S MCCALL,V7XD5,2011,10,IT
AARON S MCCALL,V7XD5,2015,10,TR
AARON S MCCALL,V7XD5,2015,11,TR
AARON S MCCALL,V7XD5,2015,11,GR
AARON S MCCALL,V7XD5,2016,5,EG
AASNES,ZDQH9,2017,4,PL
AASNES,ZDQH9,2017,5,PL
AASNES,ZDQH9,2017,5,DE
AASNES,ZDQH9,2017,5,SE
AASNES,ZDQH9,2017,5,DK
AASNES,ZDQH9,2017,6,NO
AASNES,ZDQH9,2017,6,DE
AASNES,ZDQH9,2017,6,DK
AASNES,ZDQH9,2017,6,NL
AASNES,ZDQH9,2017,6,FR
AASNES,ZDQH9,2017,6,GB
AASNES,ZDQH9,2017,6,IE
AASNES,ZDQH9,2017,6,BE
AASNES,ZDQH9,2017,7,GB
AASNES,ZDQH9,2017,7,NO
AASNES,ZDQH9,2017,7,BE
AASNES,ZDQH9,2017,7,FR
AASNES,ZDQH9,2017,7,NL
AASNES,ZDQH9,2017,7,ES
AASNES,ZDQH9,2017,7,IE
AASNES,ZDQH9,2017,7,GG
AASNES,ZDQH9,2017,7,DE
AASNES,ZDQH9,2017,8,NO
AASNES,ZDQH9,2017,8,DK
AASNES,ZDQH9,2017,8,DE
AASNES,ZDQH9,2017,8,NL
AASNES,ZDQH9,2017,8,GB
AASNES,ZDQH9,2017,8,IE
AASNES,ZDQH9,2017,9,FR
AASNES,ZDQH9,2017,9,GB
AASNES,ZDQH9,2017,9,IE
AASNES,ZDQH9,2017,9,ES
AASNES,ZDQH9,2017,10,GB
AASNES,ZDQH9,2017,10,NO
AASNES,ZDQH9,2017,10,FR
AASNES,ZDQH9,2017,10,DE
AASNES,ZDQH9,2017,10,DK
AASNES,ZDQH9,2017,10,PL
AASNES,ZDQH9,2017,10,NL
AASNES,ZDQH9,2017,11,FR
AASNES,ZDQH9,2017,11,NL
AASNES,ZDQH9,2017,11,DE
AASNES,ZDQH9,2017,11,DK
AASNES,ZDQH9,2017,11,NO
AASNES,ZDQH9,2017,11,PL
AASNES,ZDQH9,2017,11,GB
AASNES,ZDQH9,2017,12,NO
AASNES,ZDQH9,2017,12,NL
AASNES,ZDQH9,2017,12,GB
AASNES,ZDQH9,2017,12,BE
AASNES,ZDQH9,2018,1,NO
AASNES,ZDQH9,2018,1,GB
AASNES,ZDQH9,2018,1,ES
AASNES,ZDQH9,2018,1,IE
AASNES,ZDQH9,2018,1,FR
AASNES,ZDQH9,2018,1,NL
AASNES,ZDQH9,2018,1,DE
AASNES,ZDQH9,2018,2,GB
AASNES,ZDQH9,2018,2,NO
AASNES,ZDQH9,2018,2,NL
AASNES,ZDQH9,2018,2,SE
AASNES,ZDQH9,2018,2,IE
AASNES,ZDQH9,2018,2,DK
AASNES,ZDQH9,2018,2,FR
AASNES,ZDQH9,2018,3,NO
AASNES,ZDQH9,2018,3,NL
AASNES,ZDQH9,2018,3,FR
AASNES,ZDQH9,2018,3,GB
AASNES,ZDQH9,2018,3,BE
AASNES,ZDQH9,2018,3,DK
AASNES,ZDQH9,2018,3,DE
AASNES,ZDQH9,2018,4,DE
AASNES,ZDQH9,2018,4,FR
AASNES,ZDQH9,2018,4,GB
AASNES,ZDQH9,2018,4,IE
AASNES,ZDQH9,2018,4,DK
AASNES,ZDQH9,2018,4,NO
AASNES,ZDQH9,2018,4,NL
AASNES,ZDQH9,2018,4,SE
AASNES,ZDQH9,2018,5,IE
AASNES,ZDQH9,2018,5,BE
AASNES,ZDQH9,2018,5,NL
AASNES,ZDQH9,2018,5,NO
AASNES,ZDQH9,2018,5,GB
AASNES,ZDQH9,2018,5,FR
AASNES,ZDQH9,2018,6,NO
AASNES,ZDQH9,2018,6,DE
AASNES,ZDQH9,2018,6,NL
AASNES,ZDQH9,2018,6,BE
AASNES,ZDQH9,2018,6,GB
AASNES,ZDQH9,2018,6,DK
AASNES,ZDQH9,2018,6,IE
AASNES,ZDQH9,2018,7,NL
AASNES,ZDQH9,2018,7,GB
AASNES,ZDQH9,2018,7,NO
AASNES,ZDQH9,2018,7,DK
AASNES,ZDQH9,2018,7,IE
AASNES,ZDQH9,2018,7,SE
AASNES,ZDQH9,2018,7,BE
AASNES,ZDQH9,2018,7,ES
AASNES,ZDQH9,2018,8,FR
AASNES,ZDQH9,2018,8,NL
AASNES,ZDQH9,2018,8,GB
AASNES,ZDQH9,2018,8,NO
AASNES,ZDQH9,2018,8,DE
AASNES,ZDQH9,2018,8,BE
AASNES,ZDQH9,2018,9,NL
AASNES,ZDQH9,2018,9,GB
AASNES,ZDQH9,2018,9,FR
AASNES,ZDQH9,2018,9,DE
AASNES,ZDQH9,2018,9,NO
AASNES,ZDQH9,2018,10,GB
AASNES,ZDQH9,2018,10,NO
AASNES,ZDQH9,2018,10,NL
AASNES,ZDQH9,2018,10,DE
AASNES,ZDQH9,2018,10,DK
AASNES,ZDQH9,2018,10,IE
AASNES,ZDQH9,2018,11,GB
AASNES,ZDQH9,2018,11,IE
AASNES,ZDQH9,2018,11,DE
AASNES,ZDQH9,2018,11,NL
AASNES,ZDQH9,2018,11,BE
AASNES,ZDQH9,2018,12,BE
AASNES,ZDQH9,2018,12,GB
AASNES,ZDQH9,2018,12,IE
AASNES,ZDQH9,2018,12,NO
AASNES,ZDQH9,2018,12,DE
AASNES,ZDQH9,2018,12,DK
AASNES,ZDQH9,2018,12,FR
AASNES,ZDQH9,2018,12,NL
AASNES,ZDQH9,2019,1,GB
AASNES,ZDQH9,2019,1,FR
AASNES,ZDQH9,2019,1,PT
AASNES,ZDQH9,2019,1,NL
AASNES,ZDQH9,2019,1,IE
AASNES,ZDQH9,2019,1,GG
AASNES,ZDQH9,2019,2,IE
AASNES,ZDQH9,2019,2,GB
AASNES,ZDQH9,2019,2,NO
AASNES,ZDQH9,2019,2,DE
AASNES,ZDQH9,2019,2,BE
AASNES,ZDQH9,2019,2,NL
AASNES,ZDQH9,2019,3,GB
AASNES,ZDQH9,2019,3,NO
AASNES,ZDQH9,2019,3,DE
AASNES,ZDQH9,2019,3,NL
AASNES,ZDQH9,2019,3,FR
AASNES,ZDQH9,2019,3,BE
AASNES,ZDQH9,2019,3,DK
AASNES,ZDQH9,2019,4,GB
AASNES,ZDQH9,2019,4,NO
AASNES,ZDQH9,2019,4,DE
AASNES,ZDQH9,2019,4,NL
AASNES,ZDQH9,2019,4,IE
AASNES,ZDQH9,2019,4,FR
AASNES,ZDQH9,2019,5,IE
AASNES,ZDQH9,2019,5,GB
AASNES,ZDQH9,2019,5,NO
AASNES,ZDQH9,2019,5,NL
AASNES,ZDQH9,2019,5,DK
AASNES,ZDQH9,2019,5,BE
AASNES,ZDQH9,2019,6,NO
AASNES,ZDQH9,2019,6,DK
AASNES,ZDQH9,2019,6,DE
AASNES,ZDQH9,2019,6,NL
AASNES,ZDQH9,2019,6,GB
AASNES,ZDQH9,2019,6,ES
AASNES,ZDQH9,2019,6,GG
AASNES,ZDQH9,2019,7,GB
AASNES,ZDQH9,2019,7,IE
AASNES,ZDQH9,2019,7,NL
AASNES,ZDQH9,2019,7,BE
AASNES,ZDQH9,2019,7,FR
AASNES,ZDQH9,2019,7,NO
ABALONE,VTAX,2019,2,AE
ABALONE,VTAX,2019,3,IN
ABALONE,VTAX,2019,4,IN
ABALONE,VTAX,2019,5,IN
ABALONE,VTAX,2019,6,IN
ABALONE,VTAX,2019,7,IN
ABB VANESSA,3ETU,2015,3,NO
ABB VANESSA,3ETU,2015,3,DE
ABB VANESSA,3ETU,2015,3,SE
ABB VANESSA,3ETU,2015,3,IT
ABB VANESSA,3ETU,2015,3,DK
ABB VANESSA,3ETU,2015,3,GB
ABB VANESSA,3ETU,2015,3,PT
ABB VANESSA,3ETU,2015,3,NL
ABB VANESSA,3ETU,2015,4,SG
ABB VANESSA,3ETU,2015,4,MY
ABB VANESSA,3ETU,2015,5,JP
ABB VANESSA,3ETU,2015,5,KR
ABB VANESSA,3ETU,2015,5,CN
ABB VANESSA,3ETU,2015,6,CN
ABB VANESSA,3ETU,2015,6,TW
ABB VANESSA,3ETU,2015,7,SG
ABB VANESSA,3ETU,2015,7,EG
ABB VANESSA,3ETU,2015,8,DZ
ABB VANESSA,3ETU,2015,8,ES
ABB VANESSA,3ETU,2015,8,PT
ABB VANESSA,3ETU,2015,8,GG
